nombre,cantidad,unidad_medida,stock_minimo
CH/LC CC 4.75X1500X6000,1000,unidad,1
CH/LC CC 8.00X1500X3000,1000,unidad,1
CH/LF CC 2.00X1500X2440,1000,unidad,1
TUBO POLIAMIDA (6) 6 X 4 100MTS N,1000,unidad,1
629 ZZ CMB,1000,unidad,1
6002 2RS FARMER,1000,unidad,1
SN- 507 SOPORTE,1000,unidad,1
H- 307 MANGUITO,1000,unidad,1
1207 K UBC,1000,unidad,1
REGATON RECTANGULAR 30X50,1000,unidad,1
CORREA EVER WEAR B-080,1000,unidad,1
TEFLON 3/4 X 20 MTS.,1000,unidad,1
"REGATON REDONDO INTERIOR 1""",1000,unidad,1
GUANTE DE JERSEY MOTEADO LIVIANO,1000,unidad,1
ALBAMIX(5188812) 4590013 CONV P/FDO 2K X1L,1000,unidad,1
ALBAMIX 4570100 POLIUR NEGRO A X4L,1000,unidad,1
ALBAMIX 4570100 POLIUR GRIS LLANTA A X4L,1000,unidad,1
ALBAMIX 4570100 POLIUR AMARILLO MEDIANO A X4L,1000,unidad,1
ALBAMIX(5188812) 4590013 CONV P/FD0 2K X1L,1000,unidad,1
ESMALTE A. POLIU. ALUX 019 V. CLARO. 0100 X 03,1000,unidad,1
BAL - 9735000140 VAL DESC RAPIDA (1/4 BSPT)A DM165,1000,unidad,1
K - 206005 MACHO/HEMBRA 3/8X1/4 GAS INT,1000,unidad,1
SATINOL AL AGUA BLANCO PP X 04,1000,unidad,1
VITROLUX MAGIC 3EN1 BTE BLANCO X 1 LTS,1000,unidad,1
"BUJE RED. GALV. 3"" X 2 1/2 DEMA",1000,unidad,1
LIJADORA ORBITAL - 300 WATT - 95 X 200 MM - MO110 - MARTII,1000,unidad,1
VKUA 4554 A SKF IND.ARG.,1000,unidad,1
INTERRUPTOR TERCER EJE (503349078)?,1000,unidad,1
GRABADOR ELECTRICO DREMEL 220V 290 ENGRAVER,1000,unidad,1
PROWORK 242/290/609/680 X 10 ML,1000,unidad,1
FA INTERRUPTOR BASCULANTE,1000,unidad,1
TALADRO PERCUTOR MANDRIL 13MM 850W C/ REVERSA BOSCH GSB.16.R,1000,unidad,1
GRACO SOPLETE P/AIRLESS FTX,1000,unidad,1
TRABASIL RM1 X 15G (0771),1000,unidad,1
PICOS PARA SOPLETE,1000,unidad,1
TALADRO 13MM 1000W 12000RPM V.V.R,1000,unidad,1
ALAMBRE MIG 70S6 1.2MM X 15KG SHAR,1000,unidad,1
TUERCA AUTOFRENANTE 1/2 13 USS,1000,unidad,1
CONECTOR RECTOS FT-52,1000,unidad,1
VISERA MB ATEGO TECHO BAJO SIN SOPORTES,1000,unidad,1
FAROS AUXILIARESMB 1634,1000,unidad,1
LAMPARAS H1 24 VOLT.,1000,unidad,1
"TUERCA AUTROFRENANTE USS 1/2""",1000,unidad,1
"TUERCA AUTOFRENANTE USS 5/16""",1000,unidad,1
"ARANDELA PLANA H° GALV.AZUL 5/16""",1000,unidad,1
"ARANDELA PLANA H° GALV.AZUL 1/4""",1000,unidad,1
"50 VIDRIOS DE 8MM, 125 CM DE DIAMETRO",1000,unidad,1
"CA.EST.CUAD. 20X20X1,24",1000,unidad,1
FARO RED. ELECT. CRISTAL UNIP. BAIML 3000E 39 LED,1000,unidad,1
FARO RED. ELECT. ROJO BIPOLAR BAIML 3000E 39 LED,1000,unidad,1
FARO REDONDO ELECTRONICO VERDE BAIML 3030E,1000,unidad,1
TETON REPARACION TENSOR 7/8 ESP. 9MM,1000,unidad,1
TUBO ACRILICO CRISTAL TRANSP. 31/8MM LARGO 1000MM,1000,unidad,1
"CA.EST.CUAD. 30X30X1,24",1000,unidad,1
VALVULA DESCARGA RAPIDA 1/4 TRAILER DM 171,1000,unidad,1
RESORTE SOSTEN MANGUERA CORTO P/ACOPLA. RR371G,1000,unidad,1
CORREA,1000,unidad,1
LLAVE SELECTORA A/B 619N1-673,1000,unidad,1
"CASQUETE TORIESFERICO 1700 6,3",1000,unidad,1
"JUNTA GIRATORIA AC INOX 3/4""",1000,unidad,1
"CODO 90 SANIT 304 3´76,20X2,00",1000,unidad,1
"NIPLE#150 304 .1/2¨ 21,34X100,00 MM",1000,unidad,1
"NIPLE#150 304 .3/4´ 26,60X100,00",1000,unidad,1
VALV. EMEVAL Ø 1 1/4 - CON CERTIFICADO N°A-55. 1.5 KG,1000,unidad,1
VALV. ALIVIO PRESION GNB Ø 1 1/4 3190 7,1000,unidad,1
HIERRO ALETEADO 10MM,1000,unidad,1
CREMA LUBRICANTE PREMIUM X 4KG,1000,unidad,1
3M-8210 MASCARILLA (N95) RESPIRADOR,1000,unidad,1
YUMA 279 /2,1000,unidad,1
YUMA 271/2/10,1000,unidad,1
TUBO LED 48W IDOLER,1000,unidad,1
GRAMPA CAMBRE DE 20,1000,unidad,1
MODULO DE 1 PUNTO 6900,1000,unidad,1
BASTIDOR CAMBRE SXXL 6970,1000,unidad,1
TAPA CAMBRE SXXL 2 BOCAS ART.4132,1000,unidad,1
CAJA EXTERIOR P/12 TERMICAS TABEPLAST,1000,unidad,1
BOLSA DE TARUGOS + TORNILLOS NS 6,1000,unidad,1
CURVA DE 20 PVC SICA,1000,unidad,1
"SOPORTE DE PUENTE, ALARGUE Y BALANCEO DE CARDAN IVECO",1000,unidad,1
BULON G5 HEX USS 9/16X11/2,1000,unidad,1
TUERCA AUTOFRENANTE 9/16 12 USS,1000,unidad,1
ARANDELA PLANA 9/16 ZINCADA,1000,unidad,1
TF MB G281-12 NEUM.MULT. Z15,1000,unidad,1
EJE PROLONGADOR MB G281 C/PLACLARGO 222MM ( 222 MM ),1000,unidad,1
RUEDAS GRANERO * 60 MM CON PORTA,1000,unidad,1
"CA.EST.RECT. 50X30X1,24",1000,unidad,1
"CA.EST.CUAD. 80X80X1,6",1000,unidad,1
ACEITE HIDRAULICO,1000,unidad,1
CINTA AISLADORA MOD.770 3M,1000,unidad,1
CABLE 1X70 MM,1000,unidad,1
CINTA DOBLE FAZ TACSA,1000,unidad,1
TERMINAL 70MM/2,1000,unidad,1
TERMINAL 70MM/3,1000,unidad,1
OPTICAS F 14000 00/10 DERECHA,1000,unidad,1
MTS. CABLE 1X70 MM,1000,unidad,1
BOLSA DE PRECINTOS SBYBD ALT5 NEGRO,1000,unidad,1
BOLSA DE PRECINTOS SBYBD ALT4 NEGRO,1000,unidad,1
BOLSA DE PRECINTOS SBYBD ALT3 NEGROS,1000,unidad,1
PINCEL PG S.2024 V1 N°10,1000,unidad,1
"VALV. EMEVAL 1 1/4 CON CERTIFICADO N° A 1,5 KG",1000,unidad,1
ELECTRODO CONARCO DE 2.50 MM X KG.,1000,unidad,1
"5151-10766 LLAVE DE PASO #150 316 1' 33,40",1000,unidad,1
"5151-10767 LLAVE DE PASO #150 316 1.1/4' 42,20",1000,unidad,1
"5151-10736 CODO 90 #150 316 1' 33,40",1000,unidad,1
"5151-10727 CODO 90 #150 304 1.1/4' 42,20",1000,unidad,1
"5151-11636 NIPLE #150 304 1' 33,40X100,00 MM",1000,unidad,1
"VIGUETAS / 4,80 MT",1000,unidad,1
BOLSAS CEMENTO AVELLANEDA 25KG,1000,unidad,1
REGATON CUADRADO 30X30,1000,unidad,1
REGULARIZA FACT. ANTICIPO,1000,unidad,1
"PRENSA ESTOPA EN H° F° 2"" Y EMPAQUETADURA",1000,unidad,1
"KIT DE EJES, ENGRANAJES Y BUJES PARA DMC 3"" CEMENTADA CON EMPAQUETADURA, CAJA Y RULEMAN",1000,unidad,1
ALBAMIX (5188812) 4590013 CONV P/FDO 2K X1L,1000,unidad,1
ALBAMIX 4570100 POLIUR AZUL WEBER A X4L,1000,unidad,1
ALBAMIX (5353609) 4585007 FDO EPO ANTIC W 4L,1000,unidad,1
ALBAMIX (5353672) 4590020 CONV FDO EPOX800CC,1000,unidad,1
ESTRIBO DERECHO CABINA,1000,unidad,1
ESTRIBO CABINA,1000,unidad,1
FARO ANTINIEBLA DER.,1000,unidad,1
FARO ANTINIEBLA IZQ.,1000,unidad,1
INTERRUPTOR 3ER EJE,1000,unidad,1
INTERRUPTOR LUZ INTERIOR,1000,unidad,1
FAROL POSTERIOR,1000,unidad,1
LAMPARA H1 24V,1000,unidad,1
ENCHUFE,1000,unidad,1
TUER AUTOF ME ACE R TOZA 14 2,1000,unidad,1
BUL EXAGONAL A10 9 T RE 14 2 060,1000,unidad,1
BUL R C CUAD HIER Z AZ 3/16 24H 050,1000,unidad,1
"NIPLE CON COSTURA DIN 2999 (DIN 2982) 304 1/2"" X 50 MM",1000,unidad,1
"TEE S-150 DIN 2999 (A-351) 304 1/2""",1000,unidad,1
"TAPON S-150 DIN 2999 (A-351) 304 1/2""",1000,unidad,1
"CODO 90° S-150 DIN 2999 (A-351) 304 1/2""",1000,unidad,1
AUTOPERFORANTE HEXAGONAL MECHA 14 X 2 FLEB,1000,unidad,1
TORNILLO PUNTA MECHA C.HEXAG. 14 X 1 1/2 X200,1000,unidad,1
BOCALLAVE ESTRIADA ENC.1/2 X 3/8 CROSS- 1,1000,unidad,1
MECHA CILIND.A/R DE 3.50 MAX,1000,unidad,1
"MECHA PLANA PARA MADERA DE 1/2"" - 12MM ""MAX""",1000,unidad,1
RESORTE A GAS CLEVERSLT 318 / N 330,1000,unidad,1
"CODO 90° MACHO-HEMBRA S-150 DIN 2999 (A-351) 304 3/4""",1000,unidad,1
"CODO 90° MACHO-HEMBRA S-150 DIN 2999 (A-351) 304 1""",1000,unidad,1
"UNION DOBLE S-150 DIN 2999 (A-351) 304 1/2""",1000,unidad,1
ENTRERROSCA S-150 DIN 2999 (A-351) 304 1 1/2,1000,unidad,1
KIT DE REPARACION PLATO DE ENGANCHE JOST COMPLETO,1000,unidad,1
TUBOS USO MECANICO 2 X3.2 DIAM.EXT. 60.30,1000,unidad,1
"CODO GALV. 2"" 90 HH LATYN",1000,unidad,1
"CODO GALV. 2"" 90 MH LATYN",1000,unidad,1
"TAPA GALV. 2"" H LATYN",1000,unidad,1
NIPLE GALV. 3/4 X 15 CM,1000,unidad,1
NIPLE GALV. 1 1/4 X 25CM,1000,unidad,1
NIPLE GALV. 1 1/2 X 25CM,1000,unidad,1
"PRENSACABLE PLASTICO 7/8"" CONEXTUBE",1000,unidad,1
CARRETEL SPAGUETTI TERMOCONTRAIBLE 4.8MM X 3/16 X 10 MTS,1000,unidad,1
CARRETEL SPAGUETTI TERMOCONTRAIBLE 6.4MM X 1/4 X 10 MTS,1000,unidad,1
BPHIP REFLECTIVO BLANCO 50 METROS,1000,unidad,1
"TORCHA 250 X 4,4M",1000,unidad,1
ALBAMIX(5353672) 4590020 CONV FDO EPOX800CC,1000,unidad,1
22209 KMBW33C3,1000,unidad,1
ABRAZADERA 105,1000,unidad,1
ABRAZADERA 106,1000,unidad,1
"C.R.LARGO 90° SCH 40 1 1/2""",1000,unidad,1
"C.R.LARGO 90° SCH 40 2""",1000,unidad,1
NIPLES 11/4 X 100 AISI 304,1000,unidad,1
NIPLE 3/4 X 150 AISI 304,1000,unidad,1
"NIPLES 1"" X 100 AISI 304",1000,unidad,1
"1/2 NIPLE 1"" AISI 316",1000,unidad,1
"CODOS M H"" AISI 316",1000,unidad,1
ROLLO CINTA BLANCA 3M,1000,unidad,1
ROLLO CINTA ROJA 3M,1000,unidad,1
TUERCA PULGADA ALTA 7/8 PASO FINO-,1000,unidad,1
CAMACHO HIERRO 2 1/2,1000,unidad,1
HEMBRA ROSCA MACHO ATMOSFERICO 2 1/2,1000,unidad,1
CAMACHO CON BASE 2 1/2,1000,unidad,1
ABRAZ. 7/8X82X380 C ACO38/40-,1000,unidad,1
ABRAZ. 7/8X82X400 C ACO38/40-,1000,unidad,1
ESPARRAGOS 3/4 X 450. C/TUERCA,1000,unidad,1
"CASQUETE TORIESFERICO 2000 6,3 A.C.",1000,unidad,1
BULON C/REDONDA C/C SIN TUERCA 8X56,1000,unidad,1
BROCA PERNO PARAHORMIGON [004]- ZINCADO - M10 X 1.50 X 65 [C,1000,unidad,1
BROCA PERNO PARAHORMIGON [005]- ZINCADO - M10 X 1.50 X 95 [C,1000,unidad,1
MANGUERA APER ATOXICA 1,1000,unidad,1
"RACORD DE BAJA 1""",1000,unidad,1
BARRA DE TRABA,1000,unidad,1
ADAPTADOR UNIVERSAL P/FACIAL CASCO,1000,unidad,1
SOGA DE POLIPROPILENO DE 8MM.,1000,unidad,1
VALV ESF. 3028 05 3/4,1000,unidad,1
VALV ESF. 3028 06 1,1000,unidad,1
VALV ESF. 3028 08 1 1/2,1000,unidad,1
FILTROS Y 3302 05 3/4,1000,unidad,1
JUEGO DE NIVEL 1/2 338 COMPLETO,1000,unidad,1
VALV ESF. 3028 09 2,1000,unidad,1
VALV ESF. 3028 12 4,1000,unidad,1
MTS TUBO 5/8,1000,unidad,1
ACOPLE DTH 4,1000,unidad,1
ACOPLE DCE 2 1/2,1000,unidad,1
VALV EST 2014 04 3/4,1000,unidad,1
CH. LISAS GALV. 1.22X2.44 NRO 25,1000,unidad,1
SINOSUIDAL PREPINTADA NEGRA 25 LARGO 3.00 MT,1000,unidad,1
SINOSUIDAL PREPINTADA NEGRA 25 LARGO 2.00 MT,1000,unidad,1
SINOSUIDAL PREPINTADA NEGRA 25 LARGO 4.50 MT,1000,unidad,1
SINOSUIDAL PREPINTADA NEGRA 25 LARGO 2.50 MT,1000,unidad,1
VARIOS CORTES ANGULO,1000,unidad,1
ALBAMIX 4570100 ESM PU ACRI VDE INGLES A X4L,1000,unidad,1
ESMALTE A. POLIU. GRIS QUIMIGUAY. 0100 X 03,1000,unidad,1
"CCC CON COSTURA 304 76,20 X 2,00 PE ´L´",1000,unidad,1
"CCC CON COSTURA 304 50,80 X 2,00 PE ´L´",1000,unidad,1
"CCC CON COSTURA 304 26,60 X 1,50 PE ´L´",1000,unidad,1
FAROS 650,1000,unidad,1
FAROS 850,1000,unidad,1
"CHAPA 304 5,00 1250 X 3000 LC C1 A",1000,unidad,1
TF MB G291 NEUM.MULT.ALT2 Z15 ALTO TORQUE 1.33,1000,unidad,1
EJE PROLONGADOR G291-12 C/PLACNEW 2022 ( 260MM ),1000,unidad,1
PAR GUANTES DESCARNE P.SOLDADOR FORRO INTERNO COSTU,1000,unidad,1
CODIGO P.ABEJA RESIDUO,1000,unidad,1
SK-509 ALT 2 ACOPLE,1000,unidad,1
"LIMA ROT. ARBOL C/PTA. ESFERICA 12,7X6,0",1000,unidad,1
"NEUM.AMOLADORA RECTA 1/4"" EN KIT X 16 PZS BREMEN*",1000,unidad,1
KG ELECTRODO CONARCO 6013A 2.50MM {10},1000,unidad,1
BOMB 3 (205 LITROS),1000,unidad,1
GRASA ALTA TEM./REV.N:3 (20 LITROS),1000,unidad,1
"V.ESFERICA 3 C #150 316 4´ 114,30",1000,unidad,1
BOTIN FRANCES C/P OMBU N° 38/47,1000,unidad,1
CAÑO DIAM. 45 MM DOBLE TELA,1000,unidad,1
CAÑO DIAM. 60 MM DOBLE TELA,1000,unidad,1
"ENTRERROSCA S-150 DIN 2999 (A-351) 304 3/4""",1000,unidad,1
TF ZF 9S-1110 NEUM.MULT.P.C/PLRENAULT MIDLUM,1000,unidad,1
"CCC CON COSTURA 304 50,80 X 3,00 PE ´L´",1000,unidad,1
TORN ALLEN FR A1 29 T RE 14 2 080,1000,unidad,1
BUL R C CUAD HIER Z AZ 5/16 18H 044,1000,unidad,1
ELECTRODO CONARCO 6013A 2.50MM X KG,1000,unidad,1
LOCTITE 567 X 50 GRS,1000,unidad,1
OXIGENIO A,1000,unidad,1
FTM4000-GUARDABARROS SEMICIRCULAR ENTERIZO,1000,unidad,1
FTM-5002-CAJON DE HERRAMIENTAS 750MM,1000,unidad,1
"ALBAMIX 4570100 ESM PU ""VIOLETA S/MUESTRA"" A X4LTS",1000,unidad,1
ALBAMIX(518812) 4590013 CONV P/FDO 2K X1L,1000,unidad,1
"ALBAMIX 4570100 ESM PU ""AZUL QUIMIGUAY"" A X4LTS",1000,unidad,1
MESA PLATO CORR. 5/16 ALT. 60,1000,unidad,1
REPARACION BANCO HIDRAULICO (3 PALANCAS ),1000,unidad,1
"1 CAÑO 2"" X 3MM AISI 304 SEGUN MUESTRA CON DOS CURVAS 1 CAÑO 2"" X 3MM AISI 304 SEGUN MUESTRA CON TRES CURVAS",1000,unidad,1
TUERCA AUTOFRENANTE 5/16 CINC AZUL,1000,unidad,1
TUERCA AUTOFRENANTE 3/8 CINC AZUL,1000,unidad,1
TUERCA AUTOFRENANTE 1/2 13H CINC AZUL,1000,unidad,1
TUERCA AUTOFRENANTE 5/8 CINC AZUL,1000,unidad,1
TUERCA EXAGONAL LIVIANA UNC GALV. AZUL 3/4,1000,unidad,1
FLAPSTANDARD28N115ZA-60,1000,unidad,1
ESMALTE A. POLIU. 050 AZUL BANDERA. 0100 X 03,1000,unidad,1
"VIGUETAS / 2,00 MT",1000,unidad,1
"BOMBA DE VACIO, MODELO S-90 N° DE SERIE : 9512 MARCA REGISTRADA: MINYMASPRES",1000,unidad,1
RETEN RUEDA POSTERIOR,1000,unidad,1
ESMALTE A. POLIU. AZULEJO. 0100 X 03,1000,unidad,1
S.W SELLADOR PARA CORRECTORES X 0.200 (77029),1000,unidad,1
S.W SELLADOR P/PLASTICO TRANSPARENTE X 0.900 L (77033),1000,unidad,1
TERMINAL DE COBRE N°1250,1000,unidad,1
TUERCA 1/2 CON ARANDELAS,1000,unidad,1
VIDRIO 17X13 CM,1000,unidad,1
KIT FILTRO P/PARTICILAS N95 P/CONFO5300/24,1000,unidad,1
"PERNO TENSOR 1"" X 140 MM 3943",1000,unidad,1
"TUERCA AUTOF. 1"" SAE 2985",1000,unidad,1
"TETON REPARACION TENSOR 3/4 - 7/8 - 1"" ESP. 9 MM",1000,unidad,1
PERNO BAL. 140 MM CON TUERCA ALTA MONT.,1000,unidad,1
ARO GIRATORIO 1000 X 90 MM 2 HILERAS P/DIRECCIONAL,1000,unidad,1
CIRCULO VELOCIDAD MAXIMA 80,1000,unidad,1
DISCO DE ACRILICO CON ORIFICIO S/ PERDIDO,1000,unidad,1
ALARGUE Y BALANCEO DE CARDAN MB ATEGO,1000,unidad,1
TF FS 4209-A NEUM. MULT. C/PL,1000,unidad,1
MANG 3/4 R2 X 4270MM HG 7/8 JIC X HG 1.3/16 JIC,1000,unidad,1
CODO 90 HG JIC X JIC 7/8,1000,unidad,1
REPARACION BANCO HIDRAULICO,1000,unidad,1
ZOIDAR 20 TUBO,1000,unidad,1
PERNO ENCHUFE 1/4 X 1/4M ACERO (X10),1000,unidad,1
PERNO ENCHUFE 1/4 X 1/4H ACERO (X10),1000,unidad,1
UNION DOBLE ACERO MANG. 3/8,1000,unidad,1
PERNO ENCHUFE 1/4 X 3/8 MANG. ACERO,1000,unidad,1
RACORD ACERO MANG. 3/8 X 1/4H,1000,unidad,1
RACORD ACERO MANG. 3/8 X 1/4M (X10),1000,unidad,1
CODO 90° PLASTICO 6 X 1/4,1000,unidad,1
CONECTOR RECTO PLASTICO 6 MM X 1/8 M,1000,unidad,1
CONECTOR RECTO PLASTICO 6 MM X 1/4 M,1000,unidad,1
CONJ.(RO+AZ) FRENO CAMION 1/2 PA6 C/CC CON CONEXION 1/4 DE AMBOS LADOS,1000,unidad,1
CONEX. (ACERO) AJUSTE C/GUIA TU 1/2 X 1/,1000,unidad,1
TUBO POLIAMIDA (6) 5/16 X 1 100MTS N,1000,unidad,1
TUERCA AJUSTE 3/8 REFORZADA,1000,unidad,1
VIROLA 8 MM (X50),1000,unidad,1
VIROLA 6 MM (X50),1000,unidad,1
CUPLA (ACERO) 1/8 (X10),1000,unidad,1
CUPLA PASACHAPA H 1/4,1000,unidad,1
VIROLA 1/2 (X50),1000,unidad,1
TUERCA AJUSTE 1/2 (X10),1000,unidad,1
CABLE 1X6 MM,1000,unidad,1
CAJA DE PASO 90X90X55,1000,unidad,1
CABLE 1X10,1000,unidad,1
TOBERA CONICA 250 Ø15MM,1000,unidad,1
"TUBO DE CONTACTO CUE Ø8 M6X28MM Ø 1,2 MM",1000,unidad,1
VIDRIOS PROTANE N°11,1000,unidad,1
LINER ALAMBRE Ø0.9 - 1.2MM ROJO X 5.4M,1000,unidad,1
ANTIADHERENTE,1000,unidad,1
CODO 90° - 35 X 35 CM.- Ø 3 1/2P / 89 MM. (770142),1000,unidad,1
CAÑO LISO Ø 89 MM X MT. (*),1000,unidad,1
PICO DE WIDIA PARA ARENAR MARSIGLIONE NRO. 6,1000,unidad,1
RODILLO LANA BCA PAINTING X 22,1000,unidad,1
DURALBA MUROS IMPER X 20,1000,unidad,1
PINCEL L’BRUSHS S.319 N°20,1000,unidad,1
ESPATULA PINTOR X 06,1000,unidad,1
PINCEL L’BRUSHS S.319 N°25,1000,unidad,1
LIJA AL AGUA AA 150,1000,unidad,1
"CA.EST.RED. 2X1,24",1000,unidad,1
TUBOS USO MECANICO 3 X 4 DIAM.EXT. 88.90,1000,unidad,1
TUBOS USO MECANICO 2 1/2 X 3.2 DIAM.EXT. 76.20,1000,unidad,1
TUBOS USO MECANICO 1 X 2.85 DIAM.EXT. 33.7,1000,unidad,1
"CA.EST.RECT. 80X40X1,6",1000,unidad,1
"CASQUETE TORIESFERICO 1850 6,3 A.C.",1000,unidad,1
844 PATA CON TORNILLO 5/16,1000,unidad,1
CINTA TEFLON 3/4 X 20 MTRS.,1000,unidad,1
TF ESO 6106A NEUM.MULT. C/PL. VW DELIVERY,1000,unidad,1
HOJA AL AGUA WA70 080,1000,unidad,1
CUADROS 5/8,1000,unidad,1
CILINDRADOS DE CAÑOS DE 3 A DIAMETRO 1750 Y 1900 MM,1000,unidad,1
TAPON GALV. 1 1/4 M LATYN,1000,unidad,1
TAPA GALV. 3/4 H LATYN,1000,unidad,1
NIPLE GALV. 1 1/2 X 15CM,1000,unidad,1
NIPLE GALV. 2 1/2 X 15CM,1000,unidad,1
CERRADURA LATERAL,1000,unidad,1
FLEXIBLE CDO. PUERTA,1000,unidad,1
"CA.EST.RED. 2X1,6",1000,unidad,1
FARO BAIMIL TRASERO UNIV. 1600 ELECTRONICO BIVOLTAJE CRRA,1000,unidad,1
"C.R.LARGO 90° SCH 40 3""""",1000,unidad,1
"RED CON SCH 40 6 X 4""""",1000,unidad,1
"RED CON SCH 40 4 X 3""""",1000,unidad,1
"RED CON SCH 40 4 X 2 1/2""""",1000,unidad,1
TIRA FILTRO,1000,unidad,1
22209 MBKCW33,1000,unidad,1
PAQUETE 10 HOJAS ELASTICOS TRASERO MH MARCHETTI,1000,unidad,1
JUEGO PATAS DE APOYO JOST B200 - TELESCOPICA JOST,1000,unidad,1
CONJUNTO PERNO REY 2 JOST JURISDICCION IIER: C.A.B.A,1000,unidad,1
VALV. ESF. 2.,1000,unidad,1
VALV. ESF. 2 1/2,1000,unidad,1
VALV. ESF. 3,1000,unidad,1
VALV. ESF. 4,1000,unidad,1
AMORIGUADOR TAPA LAT.,1000,unidad,1
22209 MBKC3W33,1000,unidad,1
MECHA A/R EZETA 4.00 MM,1000,unidad,1
RUEDA GRIS GIRATORIA 50 MM,1000,unidad,1
BULON PULIDO UNC GALV. AZUL 5/16X1,1000,unidad,1
MANG 1/2 R2 X 6800MM HG X HG 7/8 JIC,1000,unidad,1
UNION DOLE EN MANG,1000,unidad,1
MANOMETRO INOX. C/GLICERINA DIAM. 63 SALIDA INFERIOR,1000,unidad,1
CORONA N° 1162 FS 4205A,1000,unidad,1
PIÑON N° 1163 TF 1160,1000,unidad,1
CORONA RECTA N° 1165 - TF 1160,1000,unidad,1
RODAMIENTO N° 32304 CORONA,1000,unidad,1
MATAFUEGO X 10KG ABC,1000,unidad,1
PLASTIMET AMARILLA 30MTS 2 1/2,1000,unidad,1
PLASTIMET AMARILLA 10MTS 2 1/2,1000,unidad,1
JUEGO UNIONES MANIJAS ALUMINIO 2 1/2,1000,unidad,1
CABLE TIPO TALLER 7X1MM,1000,unidad,1
CABLE T.T. 2X1.5MM,1000,unidad,1
ALBAMIX 4570100 ESM PU NEGRO A X4LTS,1000,unidad,1
XXX,1000,unidad,1

